num,Participante,Lugar_admin,Modalidad,Edad,Género,Grupo,Validez,Creencia,ValidezxCreencia,Silogismo,Aceptación,Correctas
1218,153,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,7,V,I,VI,2,1,1
1219,153,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,7,I,C,IC,3,0,1
1220,153,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,7,I,I,II,4,0,1
1221,153,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,7,V,C,VC,5,1,1
1222,153,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,7,V,I,VI,6,1,1
1223,153,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,7,I,C,IC,7,0,1
1224,153,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,7,I,I,II,8,0,1
1225,154,Técnicas Psicométricas UCC 3°,Resolución Grupal,23,M,8,V,C,VC,1,1,1
1226,154,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,2,0,0
1227,154,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,3,0,1
1228,154,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,4,0,1
1229,154,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,C,VC,5,1,1
1230,154,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,6,1,1
1231,154,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,7,1,0
1232,154,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,8,0,1
1233,155,Técnicas Psicométricas UCC 3°,Resolución Grupal,21,F,8,V,C,VC,1,1,1
1234,155,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,2,0,0
1235,155,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,3,0,1
1236,155,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,4,0,1
1237,155,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,C,VC,5,1,1
1238,155,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,6,1,1
1239,155,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,7,1,0
1240,155,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,8,0,1
1241,156,Técnicas Psicométricas UCC 3°,Resolución Grupal,23,F,8,V,C,VC,1,1,1
1242,156,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,2,0,0
1243,156,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,3,0,1
1244,156,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,4,0,1
1245,156,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,C,VC,5,1,1
1246,156,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,6,1,1
1247,156,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,7,1,0
1248,156,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,8,0,1
1249,157,Técnicas Psicométricas UCC 3°,Resolución Grupal,22,F,8,V,C,VC,1,1,1
1250,157,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,2,0,0
1251,157,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,3,0,1
1252,157,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,4,0,1
1253,157,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,C,VC,5,1,1
1254,157,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,6,1,1
1255,157,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,7,1,0
1256,157,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,8,0,1
1257,158,Técnicas Psicométricas UCC 3°,Resolución Grupal,25,F,8,V,C,VC,1,1,1
1258,158,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,2,0,0
1259,158,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,3,0,1
1260,158,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,4,0,1
1261,158,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,C,VC,5,1,1
1262,158,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,V,I,VI,6,1,1
1263,158,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,C,IC,7,1,0
1264,158,Técnicas Psicométricas UCC 3°,Resolución Grupal, , ,8,I,I,II,8,0,1
1265,159,Biología UNC 4°,Resolución Grupal,33,M,9,V,C,VC,1,0,0
1266,159,Biología UNC 4°,Resolución Grupal, , ,9,V,I,VI,2,1,1
1267,159,Biología UNC 4°,Resolución Grupal, , ,9,I,C,IC,3,0,1
1268,159,Biología UNC 4°,Resolución Grupal, , ,9,I,I,II,4,0,1
1269,159,Biología UNC 4°,Resolución Grupal, , ,9,V,C,VC,5,1,1
1270,159,Biología UNC 4°,Resolución Grupal, , ,9,V,I,VI,6,1,1
1271,159,Biología UNC 4°,Resolución Grupal, , ,9,I,C,IC,7,1,0
1272,159,Biología UNC 4°,Resolución Grupal, , ,9,I,I,II,8,1,0
1273,160,Biología UNC 4°,Resolución Grupal,29,F,9,V,C,VC,1,0,0
1274,160,Biología UNC 4°,Resolución Grupal, , ,9,V,I,VI,2,1,1
1275,160,Biología UNC 4°,Resolución Grupal, , ,9,I,C,IC,3,0,1
1276,160,Biología UNC 4°,Resolución Grupal, , ,9,I,I,II,4,0,1
1277,160,Biología UNC 4°,Resolución Grupal, , ,9,V,C,VC,5,1,1
1278,160,Biología UNC 4°,Resolución Grupal, , ,9,V,I,VI,6,1,1
1279,160,Biología UNC 4°,Resolución Grupal, , ,9,I,C,IC,7,1,0
1280,160,Biología UNC 4°,Resolución Grupal, , ,9,I,I,II,8,1,0
1281,161,Biología UNC 4°,Resolución Grupal,26,F,9,V,C,VC,1,0,0
1282,161,Biología UNC 4°,Resolución Grupal, , ,9,V,I,VI,2,1,1
1283,161,Biología UNC 4°,Resolución Grupal, , ,9,I,C,IC,3,0,1
1284,161,Biología UNC 4°,Resolución Grupal, , ,9,I,I,II,4,0,1
1285,161,Biología UNC 4°,Resolución Grupal, , ,9,V,C,VC,5,1,1
1286,161,Biología UNC 4°,Resolución Grupal, , ,9,V,I,VI,6,1,1
1287,161,Biología UNC 4°,Resolución Grupal, , ,9,I,C,IC,7,1,0
1288,161,Biología UNC 4°,Resolución Grupal, , ,9,I,I,II,8,1,0
1289,162,Biología UNC 4°,Resolución Grupal,26,F,9,V,C,VC,1,0,0
1290,162,Biología UNC 4°,Resolución Grupal, , ,9,V,I,VI,2,1,1
1291,162,Biología UNC 4°,Resolución Grupal, , ,9,I,C,IC,3,0,1
1292,162,Biología UNC 4°,Resolución Grupal, , ,9,I,I,II,4,0,1
1293,162,Biología UNC 4°,Resolución Grupal, , ,9,V,C,VC,5,1,1
1294,162,Biología UNC 4°,Resolución Grupal, , ,9,V,I,VI,6,1,1
1295,162,Biología UNC 4°,Resolución Grupal, , ,9,I,C,IC,7,1,0
1296,162,Biología UNC 4°,Resolución Grupal, , ,9,I,I,II,8,1,0
1297,163,Biología UNC 4°,Resolución Grupal,45,F,10,V,C,VC,1,0,0
1298,163,Biología UNC 4°,Resolución Grupal, , ,10,V,I,VI,2,1,1
1299,163,Biología UNC 4°,Resolución Grupal, , ,10,I,C,IC,3,0,1
1300,163,Biología UNC 4°,Resolución Grupal, , ,10,I,I,II,4,0,1
1301,163,Biología UNC 4°,Resolución Grupal, , ,10,V,C,VC,5,1,1
1302,163,Biología UNC 4°,Resolución Grupal, , ,10,V,I,VI,6,1,1
1303,163,Biología UNC 4°,Resolución Grupal, , ,10,I,C,IC,7,1,0
1304,163,Biología UNC 4°,Resolución Grupal, , ,10,I,I,II,8,0,1
1305,164,Biología UNC 4°,Resolución Grupal,27,M,10,V,C,VC,1,0,0
1306,164,Biología UNC 4°,Resolución Grupal, , ,10,V,I,VI,2,1,1
1307,164,Biología UNC 4°,Resolución Grupal, , ,10,I,C,IC,3,0,1
1308,164,Biología UNC 4°,Resolución Grupal, , ,10,I,I,II,4,0,1
1309,164,Biología UNC 4°,Resolución Grupal, , ,10,V,C,VC,5,1,1
1310,164,Biología UNC 4°,Resolución Grupal, , ,10,V,I,VI,6,1,1
1311,164,Biología UNC 4°,Resolución Grupal, , ,10,I,C,IC,7,1,0
1312,164,Biología UNC 4°,Resolución Grupal, , ,10,I,I,II,8,0,1
1313,165,Biología UNC 4°,Resolución Grupal,31,M,10,V,C,VC,1,0,0
1314,165,Biología UNC 4°,Resolución Grupal, , ,10,V,I,VI,2,1,1
1315,165,Biología UNC 4°,Resolución Grupal, , ,10,I,C,IC,3,0,1
1316,165,Biología UNC 4°,Resolución Grupal, , ,10,I,I,II,4,0,1
1317,165,Biología UNC 4°,Resolución Grupal, , ,10,V,C,VC,5,1,1
1318,165,Biología UNC 4°,Resolución Grupal, , ,10,V,I,VI,6,1,1
1319,165,Biología UNC 4°,Resolución Grupal, , ,10,I,C,IC,7,1,0
1320,165,Biología UNC 4°,Resolución Grupal, , ,10,I,I,II,8,0,1
1321,166,Biología UNC 4°,Resolución Grupal,24,M,10,V,C,VC,1,0,0
1322,166,Biología UNC 4°,Resolución Grupal, , ,10,V,I,VI,2,1,1
1323,166,Biología UNC 4°,Resolución Grupal, , ,10,I,C,IC,3,0,1
1324,166,Biología UNC 4°,Resolución Grupal, , ,10,I,I,II,4,0,1
1325,166,Biología UNC 4°,Resolución Grupal, , ,10,V,C,VC,5,1,1
1326,166,Biología UNC 4°,Resolución Grupal, , ,10,V,I,VI,6,1,1
1327,166,Biología UNC 4°,Resolución Grupal, , ,10,I,C,IC,7,1,0
1328,166,Biología UNC 4°,Resolución Grupal, , ,10,I,I,II,8,0,1
1329,167,Biología UNC 4°,Resolución Grupal,25,F,11,V,C,VC,1,1,1
1330,167,Biología UNC 4°,Resolución Grupal, , ,11,V,I,VI,2,1,1
1331,167,Biología UNC 4°,Resolución Grupal, , ,11,I,C,IC,3,0,1
1332,167,Biología UNC 4°,Resolución Grupal, , ,11,I,I,II,4,0,1
1333,167,Biología UNC 4°,Resolución Grupal, , ,11,V,C,VC,5,1,1
1334,167,Biología UNC 4°,Resolución Grupal, , ,11,V,I,VI,6,1,1
1335,167,Biología UNC 4°,Resolución Grupal, , ,11,I,C,IC,7,1,0
1336,167,Biología UNC 4°,Resolución Grupal, , ,11,I,I,II,8,0,1
1337,168,Biología UNC 4°,Resolución Grupal,27,M,11,V,C,VC,1,1,1
1338,168,Biología UNC 4°,Resolución Grupal, , ,11,V,I,VI,2,1,1
1339,168,Biología UNC 4°,Resolución Grupal, , ,11,I,C,IC,3,0,1
1340,168,Biología UNC 4°,Resolución Grupal, , ,11,I,I,II,4,0,1
1341,168,Biología UNC 4°,Resolución Grupal, , ,11,V,C,VC,5,1,1
1342,168,Biología UNC 4°,Resolución Grupal, , ,11,V,I,VI,6,1,1
1343,168,Biología UNC 4°,Resolución Grupal, , ,11,I,C,IC,7,1,0
1344,168,Biología UNC 4°,Resolución Grupal, , ,11,I,I,II,8,0,1
1345,169,Biología UNC 4°,Resolución Grupal,29,F,11,V,C,VC,1,1,1
1346,169,Biología UNC 4°,Resolución Grupal, , ,11,V,I,VI,2,1,1
1347,169,Biología UNC 4°,Resolución Grupal, , ,11,I,C,IC,3,0,1
1348,169,Biología UNC 4°,Resolución Grupal, , ,11,I,I,II,4,0,1
1349,169,Biología UNC 4°,Resolución Grupal, , ,11,V,C,VC,5,1,1
1350,169,Biología UNC 4°,Resolución Grupal, , ,11,V,I,VI,6,1,1
1351,169,Biología UNC 4°,Resolución Grupal, , ,11,I,C,IC,7,1,0
1352,169,Biología UNC 4°,Resolución Grupal, , ,11,I,I,II,8,0,1
1353,170,Biología UNC 4°,Resolución Grupal,31,F,11,V,C,VC,1,1,1
1354,170,Biología UNC 4°,Resolución Grupal, , ,11,V,I,VI,2,1,1
1355,170,Biología UNC 4°,Resolución Grupal, , ,11,I,C,IC,3,0,1
1356,170,Biología UNC 4°,Resolución Grupal, , ,11,I,I,II,4,0,1
1357,170,Biología UNC 4°,Resolución Grupal, , ,11,V,C,VC,5,1,1
1358,170,Biología UNC 4°,Resolución Grupal, , ,11,V,I,VI,6,1,1
1359,170,Biología UNC 4°,Resolución Grupal, , ,11,I,C,IC,7,1,0
1360,170,Biología UNC 4°,Resolución Grupal, , ,11,I,I,II,8,0,1
1361,171,Técnicas Proyectivas UNC 4°,Resolución Grupal,23,F,12,V,C,VC,1,1,1
1362,171,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,2,0,0
1363,171,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,3,1,0
1364,171,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,4,0,1
1365,171,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,C,VC,5,1,1
1366,171,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,6,1,1
1367,171,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,7,1,0
1368,171,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,8,0,1
1369,172,Técnicas Proyectivas UNC 4°,Resolución Grupal,41,F,12,V,C,VC,1,1,1
1370,172,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,2,0,0
1371,172,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,3,1,0
1372,172,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,4,0,1
1373,172,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,C,VC,5,1,1
1374,172,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,6,1,1
1375,172,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,7,1,0
1376,172,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,8,0,1
1377,173,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,M,12,V,C,VC,1,1,1
1378,173,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,2,0,0
1379,173,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,3,1,0
1380,173,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,4,0,1
1381,173,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,C,VC,5,1,1
1382,173,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,6,1,1
1383,173,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,7,1,0
1384,173,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,8,0,1
1385,174,Técnicas Proyectivas UNC 4°,Resolución Grupal,23,M,12,V,C,VC,1,1,1
1386,174,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,2,0,0
1387,174,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,3,1,0
1388,174,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,4,0,1
1389,174,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,C,VC,5,1,1
1390,174,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,6,1,1
1391,174,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,7,1,0
1392,174,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,8,0,1
1393,175,Técnicas Proyectivas UNC 4°,Resolución Grupal,24,F,12,V,C,VC,1,1,1
1394,175,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,2,0,0
1395,175,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,3,1,0
1396,175,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,4,0,1
1397,175,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,C,VC,5,1,1
1398,175,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,V,I,VI,6,1,1
1399,175,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,C,IC,7,1,0
1400,175,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,12,I,I,II,8,0,1
1401,176,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,F,13,V,C,VC,1,1,1
1402,176,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,2,1,1
1403,176,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,3,1,0
1404,176,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,4,0,1
1405,176,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,C,VC,5,1,1
1406,176,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,6,1,1
1407,176,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,7,0,1
1408,176,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,8,0,1
1409,177,Técnicas Proyectivas UNC 4°,Resolución Grupal,21,F,13,V,C,VC,1,1,1
1410,177,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,2,1,1
1411,177,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,3,1,0
1412,177,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,4,0,1
1413,177,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,C,VC,5,1,1
1414,177,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,6,1,1
1415,177,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,7,0,1
1416,177,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,8,0,1
1417,178,Técnicas Proyectivas UNC 4°,Resolución Grupal,21,F,13,V,C,VC,1,1,1
1418,178,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,2,1,1
1419,178,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,3,1,0
1420,178,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,4,0,1
1421,178,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,C,VC,5,1,1
1422,178,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,6,1,1
1423,178,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,7,0,1
1424,178,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,8,0,1
1425,179,Técnicas Proyectivas UNC 4°,Resolución Grupal,21,M,13,V,C,VC,1,1,1
1426,179,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,2,1,1
1427,179,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,3,1,0
1428,179,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,4,0,1
1429,179,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,C,VC,5,1,1
1430,179,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,6,1,1
1431,179,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,7,0,1
1432,179,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,8,0,1
1433,180,Técnicas Proyectivas UNC 4°,Resolución Grupal,21,F,13,V,C,VC,1,1,1
1434,180,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,2,1,1
1435,180,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,3,1,0
1436,180,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,4,0,1
1437,180,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,C,VC,5,1,1
1438,180,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,V,I,VI,6,1,1
1439,180,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,C,IC,7,0,1
1440,180,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,13,I,I,II,8,0,1
1441,181,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,F,14,V,C,VC,1,1,1
1442,181,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,I,VI,2,1,1
1443,181,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,C,IC,3,0,1
1444,181,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,I,II,4,0,1
1445,181,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,C,VC,5,1,1
1446,181,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,I,VI,6,1,1
1447,181,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,C,IC,7,0,1
1448,181,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,I,II,8,0,1
1449,182,Técnicas Proyectivas UNC 4°,Resolución Grupal,24,F,14,V,C,VC,1,1,1
1450,182,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,I,VI,2,1,1
1451,182,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,C,IC,3,0,1
1452,182,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,I,II,4,0,1
1453,182,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,C,VC,5,1,1
1454,182,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,I,VI,6,1,1
1455,182,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,C,IC,7,0,1
1456,182,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,I,II,8,0,1
1457,183,Técnicas Proyectivas UNC 4°,Resolución Grupal,23,F,14,V,C,VC,1,1,1
1458,183,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,I,VI,2,1,1
1459,183,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,C,IC,3,0,1
1460,183,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,I,II,4,0,1
1461,183,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,C,VC,5,1,1
1462,183,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,I,VI,6,1,1
1463,183,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,C,IC,7,0,1
1464,183,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,I,II,8,0,1
1465,184,Técnicas Proyectivas UNC 4°,Resolución Grupal,23,F,14,V,C,VC,1,1,1
1466,184,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,I,VI,2,1,1
1467,184,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,C,IC,3,0,1
1468,184,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,I,II,4,0,1
1469,184,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,C,VC,5,1,1
1470,184,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,V,I,VI,6,1,1
1471,184,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,C,IC,7,0,1
1472,184,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,14,I,I,II,8,0,1
1473,185,Técnicas Proyectivas UNC 4°,Resolución Grupal,41,F,15,V,C,VC,1,1,1
1474,185,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,2,0,0
1475,185,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,3,0,1
1476,185,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,4,0,1
1477,185,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,C,VC,5,1,1
1478,185,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,6,0,0
1479,185,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,7,1,0
1480,185,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,8,0,1
1481,186,Técnicas Proyectivas UNC 4°,Resolución Grupal,39,M,15,V,C,VC,1,1,1
1482,186,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,2,0,0
1483,186,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,3,0,1
1484,186,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,4,0,1
1485,186,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,C,VC,5,1,1
1486,186,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,6,0,0
1487,186,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,7,1,0
1488,186,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,8,0,1
1489,187,Técnicas Proyectivas UNC 4°,Resolución Grupal,37,F,15,V,C,VC,1,1,1
1490,187,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,2,0,0
1491,187,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,3,0,1
1492,187,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,4,0,1
1493,187,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,C,VC,5,1,1
1494,187,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,6,0,0
1495,187,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,7,1,0
1496,187,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,8,0,1
1497,188,Técnicas Proyectivas UNC 4°,Resolución Grupal,22,F,15,V,C,VC,1,1,1
1498,188,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,2,0,0
1499,188,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,3,0,1
1500,188,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,4,0,1
1501,188,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,C,VC,5,1,1
1502,188,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,6,0,0
1503,188,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,7,1,0
1504,188,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,8,0,1
1505,189,Técnicas Proyectivas UNC 4°,Resolución Grupal,21,F,15,V,C,VC,1,1,1
1506,189,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,2,0,0
1507,189,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,3,0,1
1508,189,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,I,II,4,0,1
1509,189,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,C,VC,5,1,1
1510,189,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,V,I,VI,6,0,0
1511,189,Técnicas Proyectivas UNC 4°,Resolución Grupal, , ,15,I,C,IC,7,1,0
